"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2014-10-16,85,"良",63,89,14,0.8,19,127,84
2014-10-17,63,"良",46,66,9,0.7,17,111,32
2014-10-18,64,"良",46,71,8,0.7,20,97,36
2014-10-19,55,"良",33,59,10,0.7,28,81,20
2014-10-20,57,"良",39,64,12,0.7,34,89,35
2014-10-21,65,"良",47,69,13,0.7,34,95,54
2014-10-22,57,"良",41,58,9,0.8,33,47,16
2014-10-23,48,"优",31,48,7,0.6,14,93,1
2014-10-24,44,"优",23,38,6,0.4,16,87,5
2014-10-25,42,"优",25,42,8,0.5,22,81,3
2014-10-26,73,"良",53,89,22,0.8,39,67,33
2014-10-27,85,"良",63,106,20,0.8,36,107,113
2014-10-28,58,"良",36,65,6,0.5,14,102,34
2014-10-29,52,"良",26,53,8,0.5,22,86,42
2014-10-30,52,"良",32,55,12,0.6,33,84,53
2014-10-31,49,"优",28,49,11,0.5,30,89,47
2014-11-01,52,"良",29,54,12,0.5,30,82,38
2014-11-02,45,"优",26,45,11,0.8,27,59,37
2014-11-03,56,"良",39,61,14,0.7,17,81,44
2014-11-04,50,"优",29,50,9,0.5,16,91,6
2014-11-05,43,"优",23,40,8,0.4,19,86,7
2014-11-06,61,"良",41,72,18,0.7,30,83,38
2014-11-07,65,"良",47,69,12,0.6,19,81,89
2014-11-08,52,"良",33,53,10,0.6,38,70,68
2014-11-09,54,"良",33,57,15,0.7,32,71,57
2014-11-10,41,"优",24,41,8,0.6,19,75,21
2014-11-11,55,"良",36,59,11,0.6,17,90,32
2014-11-12,65,"良",47,66,14,0.8,33,68,91
2014-11-13,72,"良",53,68,11,0.8,18,75,113
2014-11-14,65,"良",47,66,10,0.7,17,76,42
2014-11-15,33,"优",16,29,4,0.4,13,66,1
2014-11-16,38,"优",20,38,9,0.5,31,69,3
2014-11-17,44,"优",25,44,9,0.6,23,74,6
2014-11-18,73,"良",53,79,15,0.7,18,82,35
2014-11-19,45,"优",27,45,7,0.5,19,72,3
2014-11-20,50,"优",29,50,11,0.5,29,77,4
2014-11-21,55,"良",35,60,17,0.6,42,82,9
2014-11-22,62,"良",41,74,20,0.8,45,71,21
2014-11-23,52,"良",34,55,14,0.9,39,65,18
