"日期","AQI","质量等级","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
"2016-05-07",50,"优",20,47,5,0.6,26,99,95
"2016-05-08",56,"良",31,61,5,0.7,34,70,138
"2016-05-09",74,"良",45,97,6,0.8,40,67,259
"2016-05-10",44,"优",18,44,4,0.8,25,62,42
"2016-05-11",62,"良",27,48,4,0.8,19,114,58
"2016-05-12",62,"良",30,62,7,0.7,28,114,52
"2016-05-13",52,"良",24,53,6,0.6,21,95,57
"2016-05-14",56,"良",35,62,6,0.7,31,70,116
"2016-05-15",60,"良",25,59,6,0.7,26,112,222
"2016-05-16",46,"优",10,23,4,0.7,16,92,36
"2016-05-17",72,"良",20,41,6,0.6,18,126,101
"2016-05-18",63,"良",24,57,7,0.6,27,115,54
"2016-05-19",60,"良",35,69,7,0.8,34,80,74
"2016-05-20",54,"良",30,57,6,0.7,38,80,98
"2016-05-21",68,"良",33,50,5,0.9,54,39,217
"2016-05-22",57,"良",19,31,5,0.9,45,37,178
"2016-05-23",55,"良",18,37,5,0.8,44,47,100
"2016-05-24",52,"良",24,54,6,0.8,31,77,79
"2016-05-25",73,"良",53,94,7,0.8,32,106,219
"2016-05-26",72,"良",46,93,8,0.8,38,119,227
"2016-05-27",59,"良",31,68,8,0.7,30,86,177
"2016-05-28",41,"优",15,41,6,0.5,21,66,68
"2016-05-29",41,"优",18,41,5,0.6,20,69,54
"2016-05-30",47,"优",27,45,5,1,28,94,60
"2016-05-31",75,"良",39,73,5,1.1,24,129,196
"2016-06-01",66,"良",29,70,6,0.7,25,119,206
"2016-06-02",42,"优",10,23,5,0.6,17,84,63
"2016-06-03",51,"良",21,47,5,0.7,27,101,112
"2016-06-04",44,"优",18,44,6,0.7,24,80,64
"2016-06-05",45,"优",29,45,5,0.9,26,87,42
"2016-06-06",54,"良",30,57,6,0.9,21,92,69
"2016-06-07",55,"良",32,59,5,0.7,16,102,95
"2016-06-08",53,"良",30,55,6,0.7,19,83,88
"2016-06-09",51,"良",25,48,6,0.7,17,101,97
"2016-06-10",34,"优",14,29,4,0.6,13,68,26
"2016-06-11",33,"优",14,25,6,0.6,21,65,40
"2016-06-12",32,"优",15,28,5,0.7,25,56,33
"2016-06-13",32,"优",14,23,4,0.8,25,56,16
"2016-06-14",43,"优",13,26,5,0.7,34,53,67
"2016-06-15",47,"优",17,47,6,0.7,28,73,103
"2016-06-16",45,"优",19,45,5,0.6,22,57,71
"2016-06-17",44,"优",17,32,7,0.8,35,77,57
"2016-06-18",47,"优",19,39,5,0.8,37,46,112
"2016-06-19",43,"优",17,42,6,0.7,26,86,111
"2016-06-20",40,"优",12,40,6,0.5,18,67,89
"2016-06-21",48,"优",16,48,6,0.6,18,85,121
"2016-06-22",70,"良",26,65,6,0.7,28,123,245
