"日期","AQI","质量等级","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
"2016-01-09",102,"轻度污染",76,102,23,1.9,74,26,191
"2016-01-10",69,"良",46,61,20,1.5,55,35,142
"2016-01-11",32,"优",11,22,6,0.6,25,59,16
"2016-01-12",38,"优",14,27,8,0.7,30,55,46
"2016-01-13",62,"良",26,48,14,1,49,47,144
"2016-01-14",98,"良",73,98,27,1.9,73,40,213
"2016-01-15",132,"轻度污染",100,127,33,2.6,84,25,272
"2016-01-16",162,"中度污染",123,137,44,2.5,71,15,291
"2016-01-17",53,"良",37,25,9,0.8,29,68,90
"2016-01-18",45,"优",10,45,4,0.5,18,62,52
"2016-01-19",84,"良",62,90,23,1.7,62,39,171
"2016-01-20",153,"中度污染",117,141,56,3.4,78,11,340
"2016-01-21",173,"中度污染",131,130,28,2.7,68,12,344
"2016-01-22",33,"优",13,33,4,0.6,16,65,38
"2016-01-23",47,"优",9,47,4,0.6,12,63,98
"2016-01-24",47,"优",13,47,6,0.6,24,60,75
"2016-01-25",54,"良",28,48,17,0.8,43,50,87
"2016-01-26",56,"良",35,62,18,0.8,37,58,79
"2016-01-27",129,"轻度污染",98,112,38,2.2,79,27,302
"2016-01-28",159,"中度污染",121,139,44,2.3,80,37,315
"2016-01-29",84,"良",62,80,36,1.8,55,28,218
"2016-01-30",69,"良",50,65,21,1.3,48,40,180
"2016-01-31",38,"优",18,26,10,0.6,30,66,37
"2016-02-01",40,"优",13,24,9,0.6,32,68,57
"2016-02-02",62,"良",29,40,16,0.9,49,55,80
"2016-02-03",69,"良",35,48,19,1.2,55,43,88
"2016-02-04",36,"优",13,24,8,0.5,23,71,8
"2016-02-05",38,"优",10,32,6,0.4,16,76,19
"2016-02-06",45,"优",31,45,14,0.8,36,70,28
"2016-02-07",69,"良",50,85,23,0.9,38,74,95
"2016-02-08",238,"重度污染",188,263,53,1,37,74,304
"2016-02-09",60,"良",43,53,20,1.1,41,82,66
"2016-02-10",128,"轻度污染",97,115,50,2.5,65,50,300
"2016-02-11",202,"重度污染",152,168,42,3,68,26,340
"2016-02-12",192,"中度污染",144,100,18,2.2,54,41,329
"2016-02-13",34,"优",9,14,5,0.3,12,68,37
"2016-02-14",36,"优",7,16,3,0.4,11,72,88
"2016-02-15",46,"优",7,46,4,0.3,14,71,157
"2016-02-16",38,"优",8,36,5,0.3,18,76,33
"2016-02-17",64,"良",46,44,16,1.1,48,73,180
"2016-02-18",42,"优",14,32,5,0.4,22,83,10
"2016-02-19",40,"优",15,33,5,0.5,26,79,12
"2016-02-20",40,"优",16,24,6,0.5,22,79,19
"2016-02-21",108,"轻度污染",81,107,26,1.5,57,55,279
"2016-02-22",92,"良",68,74,16,1.1,40,80,239
"2016-02-23",41,"优",11,18,5,0.4,17,81,68
"2016-02-24",49,"优",26,49,9,0.7,35,70,84
"2016-02-25",45,"优",25,44,10,0.7,36,61,42
"2016-02-26",55,"良",36,60,14,0.8,40,69,107
"2016-02-27",45,"优",22,35,9,0.6,36,71,42
"2016-02-28",48,"优",31,48,7,0.8,33,79,39
"2016-02-29",53,"良",35,47,12,0.7,42,70,89
"2016-03-01",158,"中度污染",120,136,30,1.9,85,50,357
"2016-03-02",212,"重度污染",162,190,32,2.5,110,62,353
"2016-03-03",333,"严重污染",283,283,46,3.5,119,50,363
"2016-03-04",365,"严重污染",315,414,47,4.3,113,22,355
"2016-03-05",170,"中度污染",58,290,3,0.4,23,78,298
"2016-03-06",116,"轻度污染",73,182,28,1.6,68,41,194
"2016-03-07",70,"良",34,89,10,0.9,33,84,120
"2016-03-08",39,"优",10,25,3,0.4,16,77,29
"2016-03-09",37,"优",10,26,4,0.4,16,73,81
"2016-03-10",49,"优",11,49,4,0.4,18,75,163
"2016-03-11",51,"良",24,52,8,0.6,36,76,84
"2016-03-12",144,"轻度污染",110,138,40,1.8,82,44,349
"2016-03-13",48,"优",30,48,9,0.6,32,92,53
"2016-03-14",103,"轻度污染",77,118,21,1.3,64,72,264
"2016-03-15",190,"中度污染",143,198,47,1.6,79,56,354
"2016-03-16",300,"重度污染",250,261,38,2.2,89,120,361
"2016-03-17",338,"严重污染",288,298,31,2.3,103,106,360
"2016-03-18",227,"重度污染",177,55,12,1.4,64,112,344
"2016-03-19",88,"良",65,113,17,1,44,76,166
"2016-03-20",89,"良",66,113,10,1,62,86,208
"2016-03-21",163,"中度污染",124,179,21,1.2,80,116,354
"2016-03-22",138,"轻度污染",105,207,25,1.4,75,68,346
"2016-03-23",43,"优",16,37,4,0.5,26,85,59
"2016-03-24",44,"优",13,24,3,0.4,31,87,66
"2016-03-25",48,"优",17,38,4,0.5,38,89,38
"2016-03-26",45,"优",12,29,4,0.4,27,90,18
"2016-03-27",47,"优",17,47,4,0.4,35,92,23
"2016-03-28",123,"轻度污染",70,195,16,0.8,66,77,346
"2016-03-29",62,"良",19,74,5,0.4,33,96,57
"2016-03-30",63,"良",30,76,9,0.6,42,93,76
"2016-03-31",199,"中度污染",149,239,33,1.4,73,118,361
"2016-04-01",93,"良",35,135,6,0.4,26,95,210
"2016-04-02",43,"优",9,28,3,0.2,16,86,23
"2016-04-03",52,"良",20,54,3,0.3,26,93,96
"2016-04-04",103,"轻度污染",77,114,12,0.6,48,121,347
"2016-04-05",148,"轻度污染",113,146,19,1,52,142,359
"2016-04-06",192,"中度污染",144,182,30,2,71,96,359
"2016-04-07",108,"轻度污染",81,112,4,1,43,90,324
"2016-04-08",71,"良",25,92,5,0.4,32,97,206
"2016-04-09",148,"轻度污染",73,245,11,0.7,55,95,331
"2016-04-10",121,"轻度污染",54,192,13,0.8,43,95,323
"2016-04-11",77,"良",41,103,9,0.6,42,89,216
"2016-04-12",105,"轻度污染",79,104,6,0.8,58,76,304
"2016-04-13",158,"中度污染",120,134,7,1,64,104,350
"2016-04-14",76,"良",32,101,4,0.3,28,108,167
"2016-04-15",80,"良",59,107,16,1,58,91,220
"2016-04-17",46,"优",16,35,2,0.3,16,91,58
"2016-04-18",50,"优",19,39,3,0.3,25,100,59
"2016-04-19",98,"良",73,104,20,1.3,65,64,336
"2016-04-20",92,"良",68,102,8,0.9,44,121,305
"2016-04-21",127,"轻度污染",96,165,7,0.9,58,124,312
"2016-04-22",74,"良",33,97,2,0.3,23,108,191
"2016-04-23",54,"良",23,58,4,0.3,30,97,118
"2016-04-24",113,"轻度污染",85,149,22,0.9,53,152,321
"2016-04-25",119,"轻度污染",90,141,14,0.7,34,172,347
"2016-04-26",95,"良",71,124,26,1.4,44,141,313
"2016-04-27",120,"轻度污染",91,134,9,1.1,62,115,357
"2016-04-28",122,"轻度污染",81,100,7,1,49,184,346
"2016-04-29",168,"中度污染",127,160,17,1.4,65,185,361
"2016-04-30",209,"重度污染",159,168,10,1.4,58,232,365
"2016-05-01",234,"重度污染",184,166,26,2.3,43,236,360
"2016-05-02",82,"良",50,103,2,0.5,20,138,254
"2016-05-03",60,"良",23,70,2,0.4,29,101,116
"2016-05-04",68,"良",29,59,4,0.5,49,121,137
"2016-05-05",102,"轻度污染",62,153,14,0.9,43,129,302
"2016-05-06",116,"轻度污染",57,182,2,0.2,13,100,296
"2016-05-07",74,"良",23,55,3,0.3,29,128,216
"2016-05-08",97,"良",60,103,15,0.7,44,156,340
"2016-05-09",64,"良",36,64,4,0.5,39,116,183
"2016-05-10",100,"良",43,76,4,0.5,36,160,303
"2016-05-11",200,"中度污染",150,166,12,1.1,36,177,359
"2016-05-12",62,"良",34,45,3,0.5,28,114,55
"2016-05-13",73,"良",32,60,6,0.6,43,127,204
"2016-05-14",58,"良",41,33,3,0.5,35,84,140
"2016-05-15",49,"优",34,33,2,0.5,36,87,102
"2016-05-16",75,"良",24,59,3,0.5,43,129,197
"2016-05-17",162,"中度污染",58,104,11,0.6,52,227,361
"2016-05-18",134,"轻度污染",61,101,9,0.5,35,197,328
"2016-05-19",184,"中度污染",86,118,15,0.8,38,249,358
"2016-05-20",171,"中度污染",88,110,20,1.1,49,236,353
"2016-05-21",150,"轻度污染",68,83,18,0.8,47,215,353
"2016-05-22",142,"轻度污染",49,87,8,0.7,51,206,353
"2016-05-23",95,"良",61,106,14,0.9,45,153,312
"2016-05-24",75,"良",19,44,3,0.4,28,129,201
"2016-05-25",66,"良",13,31,3,0.3,25,119,182
"2016-05-26",63,"良",22,61,2,0.3,31,115,187
"2016-05-27",122,"轻度污染",48,104,12,0.6,50,184,355
"2016-05-28",138,"轻度污染",48,87,10,0.7,38,201,354
"2016-05-29",95,"良",33,76,5,0.5,30,153,284
"2016-05-30",204,"重度污染",82,147,16,1.1,51,283,367
"2016-05-31",138,"轻度污染",45,115,11,0.8,36,201,353
