"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2015-01-11,124,"轻度污染",95,141,29,1.4,73,69,229
2015-01-12,117,"轻度污染",89,107,22,1.1,48,47,256
2015-01-13,61,"良",44,46,13,0.9,58,42,127
2015-01-14,31,"优",22,19,7,0.8,41,36,14
2015-01-15,67,"良",49,60,12,1,44,31,101
2015-01-16,110,"轻度污染",83,108,21,1.1,52,49,200
2015-01-17,198,"中度污染",149,181,28,1.5,60,62,350
2015-01-18,149,"轻度污染",114,152,24,1.4,62,76,331
2015-01-19,93,"良",69,137,21,1.2,67,67,187
2015-01-20,98,"良",74,142,34,1.1,74,56,198
2015-01-21,97,"良",72,101,19,1,46,82,177
2015-01-22,155,"中度污染",119,150,32,1.4,52,76,310
2015-01-23,190,"中度污染",143,177,32,1.7,87,52,325
2015-01-24,173,"中度污染",131,182,33,1.6,97,56,259
2015-01-25,214,"重度污染",164,196,34,1.8,92,26,302
2015-01-26,236,"重度污染",186,210,23,2,65,12,310
2015-01-27,104,"轻度污染",78,71,15,1,46,35,274
2015-01-28,49,"优",34,41,12,0.7,44,36,142
2015-01-29,42,"优",30,17,9,0.8,54,14,67
2015-01-30,70,"良",51,49,12,1,40,40,189
2015-01-31,98,"良",73,87,26,1.1,46,50,288
2015-02-01,65,"良",47,62,17,0.8,52,35,134
2015-02-02,125,"轻度污染",95,100,18,1.1,63,13,258
2015-02-03,105,"轻度污染",79,72,19,1.1,60,12,183
2015-02-04,129,"轻度污染",98,100,20,1.1,45,74,239
2015-02-05,118,"轻度污染",89,101,25,1.1,45,81,286
2015-02-06,76,"良",56,84,22,1,59,70,109
2015-02-07,95,"良",71,98,26,1.1,62,85,190
2015-02-08,103,"轻度污染",77,106,20,1,40,71,284
2015-02-09,53,"良",38,56,15,0.8,42,68,55
2015-02-10,68,"良",49,70,15,0.8,57,72,82
2015-02-11,77,"良",57,87,16,0.8,59,90,103
2015-02-12,98,"良",73,140,20,0.9,50,107,178
2015-02-13,179,"中度污染",136,181,15,1.3,47,88,323
2015-02-14,124,"轻度污染",94,127,11,1.1,48,103,214
2015-02-15,62,"良",45,68,9,0.8,39,74,64
2015-02-16,129,"轻度污染",98,123,15,1.2,26,112,250
2015-02-17,177,"中度污染",134,180,11,1.4,32,104,331
2015-02-18,87,"良",64,124,15,0.9,22,134,194
2015-02-19,66,"良",47,69,10,0.6,15,111,73
2015-02-20,44,"优",31,39,7,0.7,25,84,57
2015-02-21,40,"优",28,30,6,1,27,22,45
2015-02-22,96,"良",72,78,10,1,22,54,207
2015-02-23,95,"良",71,98,7,1,21,70,264
2015-02-24,61,"良",43,72,5,0.8,22,62,127
2015-02-25,38,"优",26,38,4,0.8,26,52,60
2015-02-26,83,"良",61,76,8,1.1,34,55,252
2015-02-27,38,"优",21,29,5,0.6,21,76,84
2015-02-28,30,"优",15,16,4,0.7,29,60,52
2015-03-01,45,"优",31,40,7,0.7,23,81,83
2015-03-02,69,"良",50,67,12,0.8,38,97,162
2015-03-03,97,"良",73,119,12,0.9,35,79,277
2015-03-04,62,"良",31,73,18,0.7,34,65,222
2015-03-05,47,"优",31,47,10,0.7,43,41,113
2015-03-06,73,"良",54,68,13,0.8,50,29,195
2015-03-07,96,"良",72,94,18,0.9,54,56,265
2015-03-08,67,"良",48,53,19,0.9,54,57,165
2015-03-09,79,"良",58,71,14,0.9,36,65,242
2015-03-10,56,"良",34,62,19,0.7,29,82,139
2015-03-11,78,"良",58,90,34,0.8,61,77,229
2015-03-12,106,"轻度污染",80,127,29,0.9,54,115,271
2015-03-13,99,"良",74,127,21,1,72,84,248
2015-03-14,138,"轻度污染",105,152,26,1.1,74,72,294
2015-03-15,80,"良",59,77,8,0.8,39,81,138
2015-03-16,74,"良",54,83,12,0.8,50,59,137
2015-03-17,113,"轻度污染",85,134,19,1.1,71,86,290
2015-03-18,60,"良",43,54,10,1.2,51,48,155
2015-03-19,60,"良",43,59,12,1,41,64,111
